SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DIS3L2,SCNM1,0.0016294446270582,0.9638072247632726,0.0160098225221913
DIS3L2,SCUBE3,0.0002921559521424,0.9935085612378984,0.0028283861461562
DIS3L2,SDCBP,-0.0036355170027306,0.9193587554752471,0.0365149835869006
DIS3L2,SEC61A1,0.0014227044656705,0.9683967085212912,0.0139466953491294
DIS3L2,SELENOM,-0.0032540724220145,0.9277953267752332,0.0325478193154703
DIS3L2,SEMA3E,0.0021959468306135,0.9512378622303662,0.021710871771968
DIS3L2,SEPT10,0.0022823977578546,0.9493207044241304,0.022587047179767
DIS3L2,SEPT5,0.0027454376735705,0.939057469542337,0.0273078284566017
DIS3L2,SERINC3,-0.0002777761141051,0.9938280615972418,0.0026887447360095
DIS3L2,SERPINB9,-0.0028846093724617,0.9359746379618316,0.0287359191491339
DIS3L2,SERPINE1,0.000414156260702,0.9907979279553212,0.004014910320467
DIS3L2,SERTAD2,0.0033737680440936,0.92514705051671,0.0337892314207244
DIS3L2,SEZ6L2,-0.0036934797008252,0.91807753881706,0.0371206376895009
DIS3L2,SF3A1,0.0029563746663199,0.9343853160696254,0.029473995146105
DIS3L2,SFMBT1,-0.0001904807662688,0.9957676643316908,0.0018419807220636
DIS3L2,SFMBT2,-0.0001421007327185,0.9968426247978296,0.0013733999398159
DIS3L2,SFTA3,4.0205256185174696e-05,0.9991066662314508,0.0003881433227719
DIS3L2,SFXN5,0.0025559435515181,0.9432564644289612,0.0253702097620516
DIS3L2,SGSM3,0.0019242813829976,0.9572641667270292,0.0189681977294532
DIS3L2,SH3BGRL2,0.002782838239179,0.9382289075519676,0.0276911902367631
DIS3L2,SHOC2,0.0026652974806053,0.9408330942376412,0.0264874144907202
DIS3L2,SHROOM4,-0.0025880066417,0.9425458654800024,0.0256975072863901
DIS3L2,SIRPB2,0.0036510797799838,0.919014732722076,0.0366775263847104
DIS3L2,SIRT2,-5.67091101774711e-05,0.998739961948758,0.0005475726263089
DIS3L2,SIRT5,-0.0014776513095972,0.9671768196783852,0.0144941207560562
DIS3L2,SIVA1,-0.0048374699163359,0.8928382409058371,0.0492272168622305
DIS3L2,SKAP2,-0.0011646364292339,0.9741270830913444,0.0113843820484274
DIS3L2,SKIDA1,0.0026187264377665,0.941865080119255,0.0260113043794144
DIS3L2,SLAMF9,0.0004897367054103,0.989118713976264,0.0047515812736307
DIS3L2,SLC16A4,0.0017544859206691,0.9610319684512112,0.0172621654105031
DIS3L2,SLC16A8,-0.002105344056934,0.953247394595966,0.0207943730609967
DIS3L2,SLC19A1,-0.0033612095582657,0.9254248697712614,0.0336588334947624
DIS3L2,SLC1A4,0.001939424392631,0.9569281847757292,0.0191206537862884
DIS3L2,SLC22A17,0.0029098761107049,0.9354150486956816,0.0289956475631541
DIS3L2,SLC22A23,-0.0028010882771349,0.9378246253344936,0.0278783677728202
DIS3L2,SLC22A6,0.0046326438903659,0.8973500137410382,0.0470381262014986
DIS3L2,SLC22A7,0.0017830392324472,0.9603983006112428,0.0175486170821206
